FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
820.26562500	-3.8	-28322	3.6	3.4	0.2	3.6	0.2	4.0	
820.26953130	-3.5	-28322	3.8	3.4	0.4	3.6	0.2	3.8	
820.27343750	-2.9	-28322	3.8	3.4	0.4	3.6	0.2	3.6	
820.27734380	-2.3	-28322	3.6	3.1	0.5	3.6	0.5	3.4	
820.28125000	-1.6	-28322	3.8	3.1	0.7	3.4	0.3	3.2	
820.28515630	-0.9	-28322	3.6	3.1	0.5	3.4	0.3	3.0	
820.28906250	0.0	-28322	3.8	3.1	0.7	3.3	0.1	2.8	
820.29296880	1.0	-28322	4.0	3.1	0.9	3.3	0.1	2.6	
820.29687500	2.1	-28322	4.0	2.9	1.1	3.3	0.3	2.4	
820.30078130	3.3	-28322	4.2	3.1	1.1	3.4	0.3	2.3	
820.30468750	4.8	-28322	4.7	3.1	1.6	3.3	0.1	2.2	
820.30859380	7.0	-28321	5.8	3.1	2.6	3.4	0.3	2.1	
820.31250000	10.1	-28320	7.0	3.1	3.9	3.4	0.3	2.0	
820.31640630	13.9	-28320	8.4	3.1	5.3	3.4	0.3	1.8	
820.32031250	18.3	-28318	9.6	3.1	6.5	3.4	0.3	1.7	
820.32421880	22.9	-28317	10.0	3.1	6.9	3.4	0.3	1.6	
820.32812500	27.3	-28315	10.0	3.1	6.9	3.6	0.5	1.6	
820.33203130	31.1	-28313	11.8	3.3	8.5	3.6	0.4	1.5	
820.33593750	34.3	-28311	12.4	3.3	9.2	3.6	0.4	1.5	
820.33984380	37.1	-28308	13.5	3.3	10.3	3.6	0.4	1.5	
820.34375000	39.6	-28306	14.7	3.4	11.3	3.6	0.2	1.4	
820.34765630	41.9	-28303	15.8	3.3	12.5	3.6	0.4	1.4	
820.35156250	43.8	-28300	16.1	3.3	12.9	3.6	0.4	1.4	
820.35546880	45.4	-28297	16.8	3.4	13.4	3.6	0.2	1.3	
820.35937500	47.1	-28294	18.3	3.4	14.8	3.6	0.2	1.2	
820.36328130	49.0	-28291	20.0	3.3	16.8	3.6	0.4	1.1	
820.36718750	51.1	-28288	20.7	3.3	17.4	3.4	0.2	1.0	
820.37109380	53.0	-28284	20.9	3.4	17.4	3.6	0.2	0.8	
820.37500000	54.8	-28281	21.8	3.3	18.5	3.6	0.4	0.7	
820.37890630	56.3	-28277	23.1	3.4	19.7	3.8	0.4	0.6	
820.38281250	57.3	-28273	22.8	3.4	19.4	3.6	0.2	0.4	
820.38671880	58.0	-28269	22.8	3.4	19.4	3.6	0.2	0.3	
820.39062500	58.6	-28266	24.8	3.4	21.3	3.8	0.4	0.2	
820.39453130	59.3	-28262	24.8	3.6	21.1	3.6	0.0	0.2	
820.39843750	59.8	-28258	24.2	3.4	20.8	3.8	0.4	0.2	
820.40234380	59.9	-28254	24.9	3.4	21.4	3.8	0.4	0.1	
820.40625000	59.8	-28250	26.3	3.8	22.5	3.6	-0.2	0.1	
820.41015630	59.6	-28246	25.1	3.6	21.4	3.8	0.2	0.1	
820.41406250	59.2	-28242	24.9	3.6	21.3	3.8	0.2	0.0	
820.41796880	59.0	-28239	26.6	3.6	23.0	3.9	0.3	0.0	
820.42187500	59.2	-28235	26.1	3.6	22.5	3.9	0.3	0.0	
820.42578130	59.4	-28231	25.4	3.8	21.6	3.9	0.1	0.0	
820.42968750	59.2	-28227	25.9	3.8	22.1	3.9	0.1	0.0	
820.43359380	58.8	-28223	26.8	3.8	23.0	3.9	0.1	0.0	
820.43750000	58.1	-28219	25.4	3.9	21.5	4.1	0.2	0.0	
820.44140630	57.4	-28216	25.3	3.8	21.4	4.1	0.3	0.0	
820.44531250	56.9	-28212	26.5	3.8	22.7	3.9	0.1	0.0	
820.44921880	56.6	-28208	26.5	3.8	22.7	4.1	0.3	0.0	
820.45312500	56.6	-28205	25.6	3.9	21.7	4.1	0.2	0.0	
820.45703130	56.4	-28201	26.1	3.9	22.2	4.1	0.2	0.0	
820.46093750	56.4	-28197	26.6	3.9	22.7	4.1	0.2	0.0	
820.46484380	56.5	-28194	26.1	3.9	22.2	4.3	0.4	0.0	
820.46875000	56.5	-28190	25.4	3.9	21.5	4.3	0.4	0.0	
820.47265630	56.5	-28186	25.9	3.9	22.0	4.3	0.4	0.0	
820.47656250	56.6	-28183	26.6	4.1	22.5	4.3	0.2	0.0	
820.48046880	56.8	-28179	25.8	4.1	21.6	4.3	0.2	0.0	
820.48437500	56.8	-28175	25.4	4.1	21.3	4.3	0.2	0.0	
820.48828130	56.9	-28171	26.1	4.1	22.0	4.3	0.2	0.0	
820.49218750	57.0	-28168	26.1	4.1	22.0	4.3	0.2	0.0	
820.49609380	57.0	-28164	25.6	4.3	21.3	4.3	0.0	0.0	
820.50000000	56.8	-28160	25.6	4.1	21.5	4.5	0.4	0.0	
820.50390630	56.3	-28157	26.3	4.3	22.0	4.5	0.2	0.0	
820.50781250	56.1	-28153	25.8	4.3	21.4	4.5	0.2	0.0	
820.51171880	56.0	-28149	25.4	4.3	21.1	4.5	0.2	0.0	
820.51562500	56.1	-28146	25.6	4.3	21.3	4.5	0.2	0.0	
820.51953130	56.4	-28142	26.3	4.3	22.0	4.7	0.4	0.0	
820.52343750	56.8	-28138	25.8	4.3	21.4	4.7	0.4	0.0	
820.52734380	56.9	-28135	25.6	4.5	21.1	4.7	0.2	0.0	
820.53125000	56.8	-28131	25.6	4.5	21.1	4.7	0.2	0.0	
820.53515630	56.7	-28127	26.3	4.5	21.8	4.8	0.3	0.0	
820.53906250	56.8	-28124	26.1	4.7	21.4	4.8	0.1	0.0	
820.54296880	56.8	-28120	25.6	4.5	21.1	4.8	0.3	0.0	
820.54687500	56.8	-28116	25.8	4.5	21.3	4.8	0.3	0.0	
820.55078130	56.7	-28112	26.3	4.7	21.6	4.8	0.1	0.0	
820.55468750	56.6	-28109	25.8	4.7	21.1	4.8	0.1	0.0	
820.55859380	56.4	-28105	25.4	4.7	20.8	4.8	0.1	0.0	
820.56250000	56.3	-28101	25.8	4.8	20.9	5.0	0.2	0.0	
820.56640630	56.1	-28098	26.3	5.0	21.3	5.0	0.0	0.0	
820.57031250	55.8	-28094	25.8	4.8	20.9	5.0	0.2	0.0	
820.57421880	55.4	-28091	25.9	4.8	21.1	5.0	0.2	0.0	
820.57812500	55.1	-28087	25.8	4.8	20.9	5.2	0.4	0.0	
820.58203130	54.8	-28083	26.1	4.8	21.3	5.2	0.4	0.0	
820.58593750	54.8	-28080	25.9	5.0	20.9	5.2	0.2	0.0	
820.58984380	54.6	-28076	25.8	5.0	20.8	5.2	0.2	0.0	
820.59375000	54.6	-28073	25.6	5.2	20.4	5.2	0.0	0.0	
820.59765630	54.6	-28069	26.3	5.0	21.3	5.4	0.4	0.0	
820.60156250	54.8	-28066	25.9	5.2	20.8	5.4	0.2	0.0	
820.60546880	54.9	-28062	25.6	5.0	20.6	5.4	0.4	0.0	
820.60937500	54.8	-28058	25.9	5.2	20.8	5.5	0.3	0.0	
820.61328130	54.5	-28055	26.1	5.2	20.9	5.5	0.3	0.0	
820.61718750	54.3	-28051	26.3	5.2	21.1	5.5	0.3	0.0	
820.62109380	53.9	-28048	25.9	5.4	20.6	5.5	0.1	0.0	
820.62500000	53.5	-28044	25.9	5.5	20.4	5.5	0.0	0.0	
820.62890630	53.3	-28041	26.3	5.5	20.8	5.7	0.2	0.0	
820.63281250	53.2	-28037	26.3	5.5	20.8	5.7	0.2	0.0	
820.63671880	53.4	-28034	25.9	5.5	20.4	5.7	0.2	0.0	
820.64062500	53.9	-28030	25.9	5.5	20.4	5.7	0.2	0.0	
820.64453130	54.4	-28027	26.3	5.5	20.8	5.9	0.4	0.0	
820.64843750	54.9	-28023	26.5	5.7	20.8	5.9	0.2	0.0	
820.65234380	55.2	-28020	26.1	5.7	20.4	5.9	0.2	0.0	
820.65625000	55.2	-28016	26.1	5.7	20.4	5.9	0.2	0.0	
820.66015630	54.9	-28013	26.3	5.7	20.6	6.1	0.4	0.0	
820.66406250	54.6	-28009	26.5	5.9	20.6	6.1	0.2	0.0	
820.66796880	54.2	-28005	25.9	5.9	20.1	6.3	0.4	0.0	
820.67187500	53.7	-28002	25.9	5.9	20.1	6.1	0.2	0.0	
820.67578130	53.1	-27999	26.3	5.9	20.4	6.3	0.4	0.0	
820.67968750	52.6	-27995	26.3	6.1	20.3	6.3	0.2	0.0	
820.68359380	52.1	-27992	26.5	6.1	20.4	6.3	0.2	0.0	
820.68750000	51.8	-27988	26.3	5.9	20.4	6.1	0.2	0.0	
820.69140630	51.5	-27985	26.1	6.1	20.1	6.3	0.2	0.0	
820.69531250	51.4	-27982	26.5	5.9	20.6	6.1	0.2	0.0	
820.69921880	51.3	-27978	26.5	6.1	20.4	6.3	0.2	0.0	
820.70312500	51.3	-27975	26.3	6.3	20.1	6.3	0.0	0.0	
820.70703130	51.3	-27972	26.3	6.3	20.1	6.3	0.0	0.0	
820.71093750	51.4	-27968	26.5	6.1	20.4	6.3	0.2	0.0	
820.71484380	51.6	-27965	26.6	6.1	20.6	6.4	0.3	0.0	
820.71875000	51.9	-27962	26.5	6.3	20.3	6.4	0.1	0.0	
820.72265630	51.9	-27958	26.3	6.3	20.1	6.4	0.1	0.0	
820.72656250	51.9	-27955	26.5	6.3	20.3	6.4	0.1	0.0	
820.73046880	52.0	-27951	26.6	6.3	20.4	6.4	0.1	0.0	
820.73437500	52.1	-27948	26.5	6.3	20.3	6.4	0.1	0.0	
820.73828130	52.3	-27945	26.5	6.4	20.1	6.6	0.2	0.0	
820.74218750	52.3	-27941	26.3	6.3	20.1	6.6	0.3	0.0	
820.74609380	52.1	-27938	26.5	6.3	20.3	6.4	0.1	0.0	
820.75000000	51.8	-27934	26.8	6.4	20.4	6.6	0.2	0.0	
820.75390630	51.5	-27931	26.5	6.4	20.1	6.6	0.2	0.0	
820.75781250	51.1	-27928	26.3	6.4	19.9	6.6	0.2	0.0	
820.76171880	50.8	-27924	26.5	6.4	20.1	6.8	0.4	0.0	
820.76562500	50.5	-27921	26.5	6.4	20.1	6.6	0.2	0.0	
820.76953130	50.2	-27918	26.5	6.4	20.1	6.8	0.4	0.0	
820.77343750	49.8	-27915	26.5	6.4	20.1	6.6	0.2	0.0	
820.77734380	49.6	-27911	26.5	6.4	20.1	6.8	0.4	0.0	
820.78125000	49.4	-27908	26.5	6.6	19.9	6.8	0.2	0.0	
820.78515630	49.3	-27905	26.5	6.6	19.9	6.8	0.2	0.0	
820.78906250	49.2	-27902	26.5	6.6	19.9	6.8	0.2	0.0	
820.79296880	49.3	-27899	26.5	6.6	19.9	6.8	0.2	0.0	
820.79687500	49.3	-27895	26.6	6.6	20.1	6.8	0.2	0.0	
820.80078130	49.4	-27892	26.6	6.6	20.1	6.9	0.4	0.0	
820.80468750	49.5	-27889	26.6	6.6	20.1	6.8	0.2	0.0	
820.80859380	49.5	-27886	26.5	6.8	19.8	6.9	0.2	0.0	
820.81250000	49.4	-27883	26.6	6.8	19.9	6.9	0.2	0.0	
820.81640630	49.4	-27879	26.5	6.6	19.9	6.9	0.4	0.0	
820.82031250	49.3	-27876	26.6	6.8	19.9	6.9	0.2	0.0	
820.82421880	49.1	-27873	26.6	6.8	19.9	6.9	0.2	0.0	
820.82812500	48.9	-27870	26.5	6.8	19.8	6.9	0.2	0.0	
820.83203130	48.5	-27867	26.8	6.9	19.9	7.1	0.1	0.0	
820.83593750	48.0	-27863	26.8	6.8	20.1	7.1	0.3	0.0	
820.83984380	47.6	-27860	26.6	6.9	19.7	7.1	0.1	0.0	
820.84375000	47.3	-27857	26.6	6.9	19.7	7.1	0.1	0.0	
820.84765630	46.9	-27854	26.6	7.1	19.6	7.1	0.0	0.0	
820.85156250	46.7	-27851	26.5	6.9	19.6	7.1	0.1	0.0	
820.85546880	46.8	-27848	26.6	6.9	19.7	7.3	0.3	0.0	
820.85937500	46.9	-27845	26.8	6.9	19.9	7.3	0.3	0.0	
820.86328130	47.1	-27842	26.8	7.1	19.8	7.3	0.2	0.0	
820.86718750	47.3	-27839	26.8	6.9	19.9	7.3	0.3	0.0	
820.87109380	47.4	-27836	26.6	7.1	19.6	7.3	0.2	0.0	
820.87500000	47.6	-27833	26.6	7.1	19.6	7.3	0.2	0.0	
820.87890630	47.6	-27830	26.6	7.1	19.6	7.4	0.4	0.0	
820.88281250	47.6	-27827	26.6	7.3	19.4	7.4	0.2	0.0	
820.88671880	47.5	-27823	26.5	7.1	19.4	7.4	0.4	0.0	
820.89062500	47.6	-27820	26.6	7.3	19.4	7.4	0.2	0.0	
820.89453130	47.7	-27817	26.5	7.3	19.3	7.4	0.2	0.0	
820.89843750	47.9	-27814	26.8	7.4	19.4	7.6	0.2	0.0	
820.90234380	48.1	-27811	26.6	7.4	19.2	7.4	0.0	0.0	
820.90625000	48.0	-27808	26.8	7.3	19.6	7.6	0.4	0.0	
820.91015630	47.8	-27805	26.6	7.3	19.4	7.6	0.4	0.0	
820.91406250	47.5	-27802	26.8	7.4	19.4	7.6	0.2	0.0	
820.91796880	47.1	-27799	26.8	7.4	19.4	7.6	0.2	0.0	
820.92187500	46.6	-27796	26.8	7.3	19.6	7.6	0.4	0.0	
820.92578130	46.2	-27793	26.8	7.3	19.6	7.6	0.4	0.0	
820.92968750	45.8	-27790	26.8	7.4	19.4	7.6	0.2	0.0	
820.93359380	45.7	-27787	26.8	7.6	19.2	7.6	0.0	0.0	
820.93750000	45.7	-27784	26.8	7.4	19.4	7.6	0.2	0.0	
820.94140630	45.8	-27781	26.8	7.4	19.4	7.6	0.2	0.0	
820.94531250	45.8	-27778	27.0	7.4	19.6	7.6	0.2	0.0	
820.94921880	45.6	-27775	26.8	7.4	19.4	7.6	0.2	0.0	
820.95312500	45.3	-27772	26.8	7.4	19.4	7.6	0.2	0.0	
820.95703130	44.9	-27769	26.8	7.4	19.4	7.6	0.2	0.0	
820.96093750	44.6	-27766	27.0	7.4	19.6	7.6	0.2	0.0	
820.96484380	44.4	-27763	26.8	7.4	19.4	7.6	0.2	0.0	
820.96875000	44.2	-27760	26.8	7.4	19.4	7.6	0.2	0.0	
820.97265630	44.0	-27757	27.0	7.4	19.6	7.6	0.2	0.0	
820.97656250	43.9	-27754	27.0	7.4	19.6	7.6	0.2	0.0	
820.98046880	43.8	-27752	26.8	7.4	19.4	7.6	0.2	0.0	
820.98437500	43.8	-27749	27.0	7.4	19.6	7.6	0.2	0.0	
820.98828130	43.7	-27746	26.8	7.3	19.6	7.8	0.6	0.0	
820.99218750	43.6	-27743	27.0	7.4	19.6	7.8	0.4	0.0	
820.99609380	43.5	-27740	27.0	7.4	19.6	7.8	0.4	0.0	
821.00000000	43.4	-27737	27.0	7.4	19.6	7.8	0.4	0.0	
821.00390630	43.3	-27735	27.2	7.4	19.8	7.8	0.4	0.0	
821.00781250	43.1	-27732	26.8	7.6	19.2	7.8	0.2	0.0	
821.01171880	43.0	-27729	27.0	7.6	19.4	7.8	0.2	0.0	
821.01562500	42.9	-27726	26.8	7.6	19.2	7.8	0.2	0.0	
821.01953130	42.9	-27723	27.0	7.6	19.4	7.9	0.3	0.0	
821.02343750	42.9	-27721	26.8	7.8	19.0	7.9	0.1	0.0	
821.02734380	43.0	-27718	27.0	7.6	19.4	7.9	0.3	0.0	
821.03125000	42.9	-27715	27.0	7.8	19.2	7.9	0.1	0.0	
821.03515630	42.7	-27712	26.8	7.8	19.0	7.9	0.1	0.0	
821.03906250	42.3	-27709	26.8	7.8	19.0	8.1	0.3	0.0	
821.04296880	41.9	-27707	27.0	7.9	19.1	8.1	0.2	0.0	
821.04687500	41.8	-27704	26.8	7.8	19.0	8.1	0.3	0.0	
821.05078130	41.6	-27701	27.0	7.9	19.1	8.3	0.4	0.0	
821.05468750	41.5	-27699	26.8	8.1	18.7	8.3	0.2	0.0	
821.05859380	41.6	-27696	26.8	8.1	18.7	8.3	0.2	0.0	
821.06250000	41.6	-27693	27.2	7.9	19.3	8.3	0.4	0.0	
821.06640630	41.6	-27691	27.0	7.8	19.2	8.3	0.5	0.0	
821.07031250	41.4	-27688	27.0	7.9	19.1	8.1	0.2	0.0	
821.07421880	41.3	-27685	27.2	7.8	19.4	8.1	0.3	0.0	
821.07812500	41.3	-27682	27.0	7.4	19.6	8.1	0.7	0.0	
821.08203130	41.2	-27680	27.0	7.6	19.4	7.9	0.3	0.0	
821.08593750	41.1	-27677	27.0	7.4	19.6	7.8	0.4	0.0	
821.08984380	41.1	-27674	27.2	7.4	19.8	7.8	0.4	0.0	
821.09375000	41.1	-27672	27.2	7.3	19.9	7.6	0.4	0.0	
821.09765630	40.8	-27669	27.4	7.3	20.1	7.6	0.4	0.0	
821.10156250	40.4	-27666	27.2	7.3	19.9	7.6	0.4	0.0	
821.10546880	39.9	-27664	27.4	7.3	20.1	7.4	0.2	0.0	
821.10937500	39.6	-27661	27.4	7.3	20.1	7.4	0.2	0.0	
821.11328130	39.2	-27659	27.5	7.3	20.3	7.4	0.2	0.0	
821.11718750	38.9	-27656	27.4	7.1	20.3	7.4	0.4	0.0	
821.12109380	38.8	-27654	27.5	7.1	20.4	7.4	0.4	0.0	
821.12500000	38.6	-27651	27.4	7.1	20.3	7.4	0.4	0.0	
821.12890630	38.4	-27649	27.5	7.1	20.4	7.4	0.4	0.0	
821.13281250	38.2	-27646	27.5	7.1	20.4	7.4	0.4	0.0	
821.13671880	38.0	-27644	27.4	7.1	20.3	7.4	0.4	0.0	
821.14062500	37.8	-27641	27.7	7.1	20.6	7.4	0.4	0.0	
821.14453130	37.6	-27639	27.7	7.1	20.6	7.3	0.2	0.0	
821.14843750	37.2	-27636	27.4	6.9	20.4	7.3	0.3	0.0	
821.15234380	36.7	-27634	27.5	7.1	20.4	7.3	0.2	0.0	
821.15625000	36.2	-27632	27.5	7.1	20.4	7.3	0.2	0.0	
821.16015630	35.8	-27629	27.5	7.1	20.4	7.3	0.2	0.0	
821.16406250	35.3	-27627	27.7	6.9	20.8	7.3	0.3	0.0	
821.16796880	35.0	-27625	27.5	6.9	20.6	7.3	0.3	0.0	
821.17187500	34.8	-27622	27.7	6.9	20.8	7.3	0.3	0.0	
821.17578130	34.6	-27620	27.5	6.9	20.6	7.3	0.3	0.0	
821.17968750	34.5	-27618	27.5	6.9	20.6	7.3	0.3	0.0	
821.18359380	34.4	-27616	27.5	7.1	20.4	7.3	0.2	0.0	
821.18750000	34.3	-27613	27.5	7.1	20.4	7.3	0.2	0.0	
821.19140630	33.9	-27611	27.5	7.1	20.4	7.3	0.2	0.0	
821.19531250	33.7	-27609	27.5	7.1	20.4	7.3	0.2	0.0	
821.19921880	33.4	-27607	27.7	6.9	20.8	7.3	0.3	0.0	
821.20312500	33.1	-27605	27.5	7.1	20.4	7.4	0.4	0.0	
821.20703130	32.8	-27603	27.5	7.1	20.4	7.3	0.2	0.0	
821.21093750	32.5	-27600	27.7	7.1	20.6	7.3	0.2	0.0	
821.21484380	32.3	-27598	27.7	7.1	20.6	7.3	0.2	0.0	
821.21875000	32.2	-27596	27.7	7.1	20.6	7.4	0.4	0.0	
821.22265630	32.0	-27594	27.7	7.1	20.6	7.4	0.4	0.0	
821.22656250	31.8	-27592	27.7	7.3	20.4	7.4	0.2	0.0	
821.23046880	31.6	-27590	27.7	7.1	20.6	7.4	0.4	0.0	
821.23437500	31.4	-27588	27.9	7.1	20.8	7.4	0.4	0.0	
821.23828130	31.3	-27586	27.5	7.1	20.4	7.4	0.4	0.0	
821.24218750	30.9	-27584	27.7	7.1	20.6	7.4	0.4	0.0	
821.24609380	30.6	-27582	27.5	7.3	20.3	7.3	0.0	0.0	
821.25000000	30.4	-27580	27.7	7.3	20.4	7.4	0.2	0.0	
821.25390630	30.1	-27578	27.7	7.3	20.4	7.4	0.2	0.0	
821.25781250	29.9	-27576	27.7	7.3	20.4	7.4	0.2	0.0	
821.26171880	29.7	-27574	27.7	7.3	20.4	7.4	0.2	0.0	
821.26562500	29.5	-27572	27.9	7.3	20.6	7.4	0.2	0.0	
821.26953130	29.3	-27570	27.7	7.3	20.4	7.4	0.2	0.0	
821.27343750	29.1	-27568	27.7	7.3	20.4	7.4	0.2	0.0	
821.27734380	28.9	-27567	27.7	7.3	20.4	7.6	0.4	0.0	
821.28125000	28.8	-27565	27.7	7.1	20.6	7.6	0.6	0.0	
821.28515630	28.8	-27563	27.5	7.4	20.1	7.6	0.2	0.0	
821.28906250	28.8	-27561	27.7	7.4	20.3	7.6	0.2	0.0	
821.29296880	28.9	-27559	27.4	7.4	19.9	7.6	0.2	0.0	
821.29687500	28.8	-27557	27.7	7.4	20.3	7.6	0.2	0.0	
821.30078130	28.6	-27555	27.5	7.4	20.1	7.8	0.4	0.0	
821.30468750	28.2	-27554	27.5	7.4	20.1	7.8	0.4	0.0	
821.30859380	27.8	-27552	27.5	7.8	19.7	7.8	0.0	0.0	
821.31250000	27.4	-27550	27.5	7.6	19.9	7.9	0.3	0.0	
821.31640630	27.4	-27548	27.4	7.8	19.6	7.8	0.0	0.0	
821.32031250	27.4	-27546	27.5	7.8	19.7	7.9	0.1	0.0	
821.32421880	27.3	-27545	27.4	7.8	19.6	7.9	0.1	0.0	
821.32812500	27.0	-27543	27.4	7.9	19.4	7.9	0.0	0.0	
821.33203130	26.6	-27541	27.4	7.9	19.4	8.1	0.2	0.0	
821.33593750	26.1	-27539	27.4	8.1	19.3	8.1	0.0	0.0	
821.33984380	25.8	-27538	27.4	7.9	19.4	8.1	0.2	0.0	
821.34375000	25.5	-27536	27.5	7.9	19.6	8.1	0.2	0.0	
821.34765630	25.4	-27534	27.5	7.9	19.6	8.1	0.2	0.0	
821.35156250	25.3	-27533	27.5	8.1	19.4	8.3	0.2	0.0	
821.35546880	25.3	-27531	27.4	8.1	19.3	8.3	0.2	0.0	
821.35937500	25.6	-27529	27.2	7.9	19.3	8.5	0.6	0.0	
821.36328130	26.0	-27528	27.4	8.1	19.3	8.5	0.4	0.0	
821.36718750	26.5	-27526	27.4	8.3	19.1	8.5	0.2	0.0	
821.37109380	26.9	-27524	27.5	8.3	19.2	8.5	0.2	0.0	
821.37500000	27.1	-27523	27.5	8.3	19.2	8.5	0.2	0.0	
821.37890630	26.9	-27521	27.4	8.3	19.1	8.6	0.3	0.0	
821.38281250	26.6	-27519	27.4	8.5	18.9	8.6	0.1	0.0	
821.38671880	26.3	-27517	27.4	8.5	18.9	8.6	0.1	0.0	
821.39062500	25.8	-27516	27.4	8.5	18.9	8.6	0.1	0.0	
821.39453130	25.4	-27514	27.5	8.5	19.0	8.6	0.1	0.0	
821.39843750	25.1	-27512	27.4	8.6	18.8	8.8	0.2	0.0	
821.40234380	24.9	-27511	27.2	8.6	18.6	8.8	0.2	0.0	
821.40625000	24.8	-27509	27.2	8.6	18.6	8.8	0.2	0.0	
821.41015630	24.6	-27507	27.2	8.8	18.4	9.0	0.2	0.0	
821.41406250	24.4	-27506	27.4	8.8	18.6	8.8	0.0	0.0	
821.41796880	24.3	-27504	27.2	8.8	18.4	9.0	0.2	0.0	
821.42187500	24.2	-27503	27.4	8.8	18.6	9.0	0.2	0.0	
821.42578130	24.2	-27501	27.0	8.8	18.2	9.0	0.2	0.0	
821.42968750	24.3	-27500	27.2	8.8	18.4	9.2	0.4	0.0	
821.43359380	24.3	-27498	27.4	8.8	18.6	9.0	0.2	0.0	
821.43750000	24.3	-27496	27.2	8.8	18.4	9.0	0.2	0.0	
821.44140630	24.2	-27495	27.2	8.8	18.4	9.2	0.4	0.0	
821.44531250	24.2	-27493	27.4	9.0	18.4	9.2	0.2	0.0	
821.44921880	24.1	-27492	27.2	8.8	18.4	9.2	0.4	0.0	
821.45312500	24.1	-27490	27.2	8.8	18.4	9.2	0.4	0.0	
821.45703130	24.1	-27489	27.4	8.8	18.6	9.2	0.4	0.0	
821.46093750	24.3	-27487	27.4	8.8	18.6	9.2	0.4	0.0	
821.46484380	24.4	-27485	27.4	8.8	18.6	9.0	0.2	0.0	
821.46875000	24.5	-27484	27.4	8.8	18.6	9.2	0.4	0.0	
821.47265630	24.4	-27482	27.5	8.8	18.7	9.2	0.4	0.0	
821.47656250	24.4	-27481	27.4	9.0	18.4	9.0	0.0	0.0	
821.48046880	24.3	-27479	27.5	8.8	18.7	9.2	0.4	0.0	
821.48437500	24.2	-27477	27.5	8.8	18.7	9.0	0.2	0.0	
821.48828130	24.0	-27476	27.5	8.6	18.9	9.0	0.4	0.0	
821.49218750	23.8	-27474	27.5	8.8	18.7	9.0	0.2	0.0	
821.49609380	23.6	-27473	27.7	8.6	19.1	9.0	0.4	0.0	
821.50000000	23.4	-27471	27.5	8.8	18.7	9.0	0.2	0.0	
821.50390630	23.3	-27470	27.7	8.6	19.1	9.0	0.4	0.0	
821.50781250	23.1	-27468	27.7	8.6	19.1	9.0	0.4	0.0	
821.51171880	22.9	-27467	27.7	8.8	18.9	9.0	0.2	0.0	
821.51562500	22.8	-27465	27.9	8.8	19.1	9.0	0.2	0.0	
821.51953130	22.7	-27464	27.7	8.8	18.9	9.0	0.2	0.0	
821.52343750	22.6	-27462	27.5	8.8	18.7	9.0	0.2	0.0	
821.52734380	21.1	-27461	25.4	8.6	16.8	9.0	0.4	0.0	
821.53125000	16.1	-27460	24.4	8.8	15.6	9.0	0.2	0.0	
821.53515630	8.4	-27459	24.6	8.8	15.8	9.0	0.2	0.0	
821.53906250	0.7	-27459	24.2	8.8	15.4	9.0	0.2	0.0	
821.54296880	-5.8	-27460	23.5	8.8	14.7	8.8	0.0	0.0	
821.54687500	-10.1	-27460	24.2	8.8	15.4	8.8	0.0	0.0	
821.55078130	-11.1	-27461	23.9	8.5	15.4	8.8	0.3	0.0	
821.55468750	-10.2	-27462	23.3	8.6	14.7	8.8	0.2	0.0	
821.55859380	-9.6	-27462	23.9	8.6	15.3	8.8	0.2	0.0	
821.56250000	-8.8	-27463	24.6	8.5	16.1	8.8	0.3	0.0	
821.56640630	-6.3	-27463	24.8	8.3	16.4	8.6	0.3	0.0	
821.57031250	-2.1	-27463	25.3	8.5	16.8	8.6	0.1	0.0	
821.57421880	2.4	-27463	25.4	8.3	17.1	8.8	0.5	0.0	
821.57812500	5.9	-27463	25.4	8.5	16.9	8.8	0.3	0.0	
821.58203130	6.7	-27463	25.4	8.6	16.8	8.8	0.2	0.0	
821.58593750	5.2	-27462	25.6	8.5	17.1	8.8	0.3	0.0	
821.58984380	3.0	-27462	25.4	8.5	16.9	8.8	0.3	0.0	
821.59375000	1.3	-27462	25.3	8.6	16.6	8.8	0.2	0.0	
821.59765630	0.4	-27462	25.4	8.8	16.6	9.0	0.2	0.0	
821.60156250	0.2	-27462	25.1	8.8	16.3	9.2	0.4	0.0	
821.60546880	-0.8	-27462	24.8	9.2	15.6	9.2	0.0	0.0	
821.60937500	-2.8	-27462	24.6	9.2	15.4	9.2	0.0	0.0	
821.61328130	-5.4	-27463	24.4	9.2	15.2	9.4	0.2	0.0	
821.61718750	-7.8	-27463	24.4	9.2	15.2	9.5	0.3	0.0	
821.62109380	-9.4	-27464	24.4	9.2	15.2	9.5	0.3	0.0	
821.62500000	-9.8	-27464	24.4	9.2	15.2	9.5	0.3	0.0	
821.62890630	-8.8	-27465	24.2	9.2	15.0	9.5	0.3	0.0	
821.63281250	-6.9	-27465	24.0	9.4	14.6	9.5	0.1	0.0	
821.63671880	-5.2	-27466	24.2	9.4	14.8	9.5	0.1	0.0	
821.64062500	-3.8	-27466	24.2	9.0	15.2	9.4	0.4	0.0	
821.64453130	-2.4	-27466	24.2	8.8	15.4	9.2	0.4	0.0	
821.64843750	-0.7	-27466	24.4	8.8	15.6	9.2	0.4	0.0	
